train_number,journey_date,current_station,next_station,station_sequence,current_departure_delay,previous_departure_delay,delay_change,next_station_sequence,scheduled_travel_time,route_progress,stations_remaining,historical_station_delay,historical_train_delay,scheduled_departure_hour,target_arrival_delay,day_of_week
12919,2026-09-12,SNP,PNP,33,118.0,118.0,0.0,34,30,0.66,17,160.88235294117646,126.28376703841388,5.2,118.0,5
12919,2026-09-12,PNP,KUN,34,118.0,118.0,0.0,35,24,0.68,16,199.35294117647058,126.28376703841388,5.7,118.0,5
12919,2026-09-12,KUN,KKDE,35,118.0,118.0,0.0,36,26,0.7,15,203.05882352941177,126.28376703841388,6.1,118.0,5
12919,2026-09-12,KKDE,UMB,36,118.0,118.0,0.0,37,60,0.72,14,211.94117647058823,126.28376703841388,6.533333333333333,118.0,5
12919,2026-09-12,UMB,SIR,37,118.0,118.0,0.0,38,38,0.74,13,211.47058823529412,126.28376703841388,7.583333333333333,118.0,5
12919,2026-09-12,SIR,KNN,38,118.0,118.0,0.0,39,17,0.76,12,227.58823529411765,126.28376703841388,8.166666666666666,118.0,5
12919,2026-09-12,KNN,LDH,39,118.0,118.0,0.0,40,75,0.78,11,238.625,126.28376703841388,8.45,118.0,5
12919,2026-09-12,LDH,JRC,40,118.0,118.0,0.0,41,53,0.8,10,203.58823529411765,126.28376703841388,9.833333333333334,118.0,5
12919,2026-09-12,JRC,DZA,41,118.0,118.0,0.0,42,68,0.82,9,215.41176470588235,126.28376703841388,10.6,118.0,5
12919,2026-09-12,DZA,MEX,42,118.0,118.0,0.0,43,17,0.84,8,199.64705882352942,126.28376703841388,11.716666666666667,118.0,5
12919,2026-09-12,MEX,PTKC,43,118.0,118.0,0.0,44,29,0.86,7,200.94117647058823,126.28376703841388,12.0,118.0,5
12919,2026-09-12,PTKC,MSKT,44,118.0,118.0,0.0,45,41,0.88,6,208.41176470588235,126.28376703841388,12.5,118.0,5
12919,2026-09-12,MSKT,JAT,45,118.0,118.0,0.0,46,82,0.9,5,200.13333333333333,126.28376703841388,13.166666666666666,118.0,5
12919,2026-09-12,JAT,RMJK,46,118.0,118.0,0.0,47,49,0.92,4,223.1764705882353,126.28376703841388,14.583333333333334,118.0,5
12919,2026-09-12,RMJK,MCTM,47,118.0,118.0,0.0,48,24,0.94,3,252.0,126.28376703841388,15.35,118.0,5
12919,2026-09-12,MCTM,CRWL,48,118.0,118.0,0.0,49,15,0.96,2,279.5,126.28376703841388,15.75,118.0,5
12919,2026-09-12,CRWL,SVDK,49,118.0,118.0,0.0,50,32,0.98,1,256.47058823529414,126.28376703841388,16.0,118.0,5
